countyName,cityName,HotelName,HotelRating,Address,HotelFacilities,Description
Albania,Albanien,Castle Park,ThreeStar,Drobonik 1 Km from Quarter Goricë5000 Berat ,water sport facilities on site airport shuttle (additional charge) Evening entertainment parking on site Private parking wifi available in all areas kids' outdoor play equipment Kid meals Kid-friendly buffet secured parking Street parking Accessible parking Wine/champagne Fruits airport pick up airport drop off Pet bowls Picnic area Yoga classes Parking Restaurant Pets allowed Room service meeting/banquet facilities Bar 24-hour front desk Garden Terrace Non-smoking rooms Airport shuttle Laundry Skiing Family rooms breakfast in the room Ironing service Free parking internet services Safety Deposit Box Valet parking Currency exchange Canoeing Hiking BBQ facilities Packed lunches Cycling Tour desk Heating Fax/photocopying Horse riding Snorkelling wifi Ski storage Free WiFi Air conditioning designated smoking area Entertainment staff Private check-in/check-out shuttle service (additional charge) ski equipment hire on site Special diet menus (on request) Personal trainer Shuttle service Walking tours Tour or class about local culture Cooking class Live music/performance 24-hour security Key access Key card access Fire extinguishers use of cleaning chemicals that are effective against coronavirus linens  towels and laundry washed in accordance with local authority guidelines guest accommodation is disinfected between stays guest accommodation sealed after cleaning physical distancing in dining areas staff follow all safety protocols as directed by local authorities shared stationery such as printed menus  magazines  pens  and paper removed hand sanitizer in guest accommodation and key areas process in place to check health of guests first aid kit available cashless payment available physical distancing rules followed property is cleaned by professional cleaning companies all plates  cutlery  glasses and other tableware have been sanitized guests have the option to cancel any cleaning services for their accommodation during their stay,"Castle Parks rooms all have air conditioning and a balcony. Located on the edge of a forest, the property enjoys views of Tomori Mountain and the city of Berat.

A private bathroom, cable TV, refrigerator and parquet flooring are further features of the rooms. Some accommodation is located in detached lodges and has private entrances.

Castle Parks à-la-carte restaurant serves traditional Albanian and Italian cuisine. Food and drink can be enjoyed in the medieval themed dining hall or on the terrace. Special diet menus can be arranged upon request.

Berat Castle can be reached by car in 5 minutes. Osum River is just a 2-minute walk away. Guests can do a range of water-sports on the river, including rafting with the help of licenced instructors.

Castle Park can also arrange horseback riding, hiking and cave exploration, as well as tours of the Cobo Winery and the city of Berat.

Airport transfers can be arranged upon request. Please inform Hotel Castle Park in advance of your expected arrival time. You can use the Special Requests box when booking, or contact the property directly with the contact details provided in your confirmation.
Guests are required to show a photo identification and credit card upon check-in. Please note that all Special Requests are subject to availability and additional charges may apply.
In response to Coronavirus (COVID-19), additional safety and sanitation measures are in effect at this property.
Spa and gym facilities at this property are unavailable due to Coronavirus (COVID-19).
Due to Coronavirus (COVID-19), this property adheres to strict physical distancing measures.
Due to Coronavirus (COVID-19), please ensure that you are only booking this property following the local government guidelines of the destination, including but not limited to the purpose of travel, and maximum allowed group size.
Due to Coronavirus (COVID-19), wearing a face mask is mandatory in all indoor common areas."
Albania,Albanien,Dolce Vita,FourStar,"1 KM FROM SHKEMBI I KAVAJES, 0 DURRES ",Hotel MasterCard Visa Visa Electrón Bathroom Shower Hairdryer Direct dial telephone TV Minibar Fridge Mini fridge Centrally regulated air conditioning Individually adjustable air conditioning Central heating Safe Balcony Room service Laundry service Launderette Medical service Air conditioning in public areas Hotel safe Currency exchange facilities Lift access Newspaper stand Garden Bicycle storage Café Bar Restaurant Non-smoking area Poolside snack bar Air conditioning in Restaurant Conference room Sun loungers Parasols Children playground TV lounge Nightclub Breakfast buffet Continental Breakfast Set menu lunch Set menu dinner Identification card at arrival Jet ski Pedal boating Volleyball,"The hotel is situated near the beach, surrounded by pine trees, green grass and the colourful swimming pool, which immediately gives the feeling of a quiet and wonderful place to stay. It is nearly 39 km from Tirana which is one of the oldest towns, full of history beginning as far back as 627 BC.

Beautifully situated on the Adriatic Sea, on 5,000 m², the hotel is a 7-floor building with 50 rooms, 4 bars, 3 restaurants, a pizzeria, a tavern, conference facilities, room service, a disco and a car park. Guests are welcomed to the air-conditioned establishment in a lobby with 24-hour reception. A hotel safe, currency exchange facilities, a newspaper stand, playground, café and a laundry service are also provided. With a beautiful sea view and a big garden with all kinds of flowers and trees, guests will find the hotel comfortable and relaxing.

The comfortable rooms are equipped with individually regulated air conditioning, a minibar, safe, LCD satellite TV, telephone, free wireless Internet, key card door lock and a smoke detector. The en suite bathrooms are fitted with a shower and hairdryer. The rooms are furnished with double beds.

The hotel features gyms, a great outdoor swimming pool, a children's swimming area and a poolside snack bar. Sun loungers and parasols can be found at the hotel and on the beach for guests' use.

The hotel restaurants offer Albania's traditional dishes as well as European specialities. A continental breakfast buffet is served each morning and lunch and dinner are offered from set menus."
Albania,Albanien,California,ThreeStar,Mihal Duri 2 1 Tirane Tirana ,Year of construction : 1994 Single rooms : 5 Double rooms : 20 NO Connecting rooms Hotel MasterCard Visa Living room Bathroom Shower Hairdryer Internet access TV Minibar Mini fridge Carpeted floors Individually adjustable air conditioning   Individually adjustable heating Balcony NO Small pets allowed (under 5 kg) NO Large pets allowed (over 5 kg) NO Wheelchair-accessible NO Car park NO Garage 24-hour reception Mobile phone coverage Wired Internet Wi-fi Room service Laundry service Medical service Air conditioning in public areas   Hotel safe Currency exchange facilities Cloakroom Lift access Café Bar Restaurant Non-smoking area Smoking area Air conditioning in Restaurant   Conference room Breakfast   Continental breakfast   À la carte lunch Set menu lunch À la carte dinner Special dietary options,
Albania,Albanien,Hotel Villa Tafaj,ThreeStar,Rruga Mine Peza Nr.86 Tirane ,Restaurant meeting/banquet facilities Bar 24-hour front desk Garden Terrace Non-smoking rooms Laundry Family rooms Ironing service internet services express check-in/check-out Currency exchange Packed lunches Heating Fax/photocopying Luggage storage wifi Free WiFi Non-smoking throughout Air conditioning Private check-in/check-out Special diet menus (on request) Trouser press shared lounge/TV area Daily housekeeping wifi available in all areas secured parking Wine/champagne coffee house on site Outdoor furniture use of cleaning chemicals that are effective against coronavirus linens  towels and laundry washed in accordance with local authority guidelines guest accommodation is disinfected between stays guest accommodation sealed after cleaning physical distancing in dining areas food can be delivered to guest accommodation staff follow all safety protocols as directed by local authorities shared stationery such as printed menus  magazines  pens  and paper removed hand sanitizer in guest accommodation and key areas first aid kit available contactless check-in/check-out cashless payment available physical distancing rules followed screens or physical barriers placed between staff and guests in appropriate areas all plates  cutlery  glasses and other tableware have been sanitized guests have the option to cancel any cleaning services for their accommodation during their stay breakfast takeaway containers delivered food is securely covered,"Located in the centre of Tirana, 1 km from the Skanderbeg Square and other sights, Hotel Villa Tafaj offers air-conditioned rooms and an on-site a-la-carte restaurant. Free Wi-Fi access is available.

All rooms come with cable TV, a minibar and a work desk. Featuring a shower, private bathrooms also come with a hairdryer and towels.

Villa Tafaj Hotel runs a 24-hour front desk and offers an on-site bar, restaurant and meeting facilities. The National History Museum is 500 metres away and the National Theatre of Opera and Ballet and the Palace of Culture are approximately 1 km from the property.

A public bus stop is 200 metres away and the Main Bus Station is located at a distance of 1 km. Tirana Airport is 17 km from the property. Car parking is available with extra charge. Reservation is needed. Please inform Hotel Villa Tafaj in advance of your expected arrival time. You can use the Special Requests box when booking, or contact the property directly with the contact details provided in your confirmation.
Guests are required to show a photo identification and credit card upon check-in. Please note that all Special Requests are subject to availability and additional charges may apply.
In response to Coronavirus (COVID-19), additional safety and sanitation measures are in effect at this property."
Albania,Albanien,Aragosta Hotel & Restaurant,ThreeStar,Lagjia 1 Rruga Taulantia Currila 2000 Durres ,,"<p>HeadLine : Near Archaeological Museum of Durrës</p><p>Location : With a stay at Aragosta Hotel & Restaurant in Durrës, you ll be a 2-minute walk from Archaeological Museum of Durrës and 6 minutes by foot from Durrës Amphitheatre.  This hotel is 24.2 mi (39 km) from Ministry of Defense and 0.4 mi (0.7 km) from Fatih Mosque.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>Be prepared: check the latest COVID-19 travel requirements and measures in place for this destination before you travel.</li>  </ul></p><p>Special Instructions : </p>"
Albania,Albanien,Iliria Internacional Hotel,ThreeStar,"Irilia Plazh Lagja 13, Plazhi Iliria Plazhi IliriaIliria beachDurrës ",Smoke-free property Number of coffee shops/cafes - 1 Safe-deposit box at front desk On private beach Terrace Luggage storage Free Buffet Breakfast Concierge services Snack bar/deli Wheelchair accessible (may have limitations) Accessible bathroom (in select rooms) Wheelchair accessible parking Wheelchair-accessible path to elevator Wheelchair-accessible registration desk Library Daily elevator Number of bars/lounges - 1 24-hour front desk Beach umbrellas Free breakfast Uncovered parking Tours/ticket assistance Free self parking Free WiFi,"<p>HeadLine : In Durrës</p><p>Location : With a stay at Hotel Iliria Internacional in Durrës, you ll be within a 10-minute drive of Saint Pavel and Saint Ast Orthodox Church and Fatih Mosque.  This beach hotel is 24.3 mi (39 km) from Ministry of Defense and 3.4 mi (5.4 km) from Forum & Roman Baths.</p><p>Rooms : Make yourself at home in one of the 24 air-conditioned rooms featuring minibars and plasma televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Private bathrooms with showers feature rainfall showerheads and complimentary toiletries. Conveniences include safes and desks, and housekeeping is provided daily.</p><p>Dining : Enjoy a meal at the restaurant or snacks in the coffee shop/cafe. The hotel also offers room service (during limited hours). Quench your thirst with your favorite drink at the bar/lounge. A complimentary buffet breakfast is served daily.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>Safety features at this property include a fire extinguisher, a smoke detector, and a first aid kit</li><li>Be prepared: check the latest COVID-19 travel requirements and measures in place for this destination before you travel.</li>  </ul></p><p>Special Instructions : To make arrangements for check-in please contact the property at least 24 hours before arrival using the information on the booking confirmation. Guests will receive an email 24 hours before arrival with check-in instructions. Front desk staff will greet guests on arrival.</p>"
Albania,Albanien,Hotel Oaz,FourStar,"Rruga Durres Kavaje Secondary Road Km 11 Secondary Road, 11 kmTirana2504 Golem ",internet services express check-in/check-out Safety Deposit Box Currency exchange children's playground Darts BBQ facilities Packed lunches Tour desk Heating Fax/photocopying Luggage storage wifi Outdoor pool Free WiFi Air conditioning designated smoking area Private beach area Snack Bar Parking Restaurant Pets allowed Room service meeting/banquet facilities Bar 24-hour front desk Terrace Non-smoking rooms Airport shuttle Fishing Business centre Family rooms breakfast in the room Free parking face masks for guests available Fire extinguishers Swimming pool use of cleaning chemicals that are effective against coronavirus linens  towels and laundry washed in accordance with local authority guidelines guest accommodation is disinfected between stays guest accommodation sealed after cleaning physical distancing in dining areas food can be delivered to guest accommodation staff follow all safety protocols as directed by local authorities shared stationery such as printed menus  magazines  pens  and paper removed hand sanitizer in guest accommodation and key areas process in place to check health of guests first aid kit available cashless payment available physical distancing rules followed screens or physical barriers placed between staff and guests in appropriate areas invoice provided property is cleaned by professional cleaning companies all plates  cutlery  glasses and other tableware have been sanitized guests have the option to cancel any cleaning services for their accommodation during their stay breakfast takeaway containers delivered food is securely covered thermometers for guests provided by property outdoor pool (seasonal) concierge service Private check-in/check-out shuttle service (additional charge) Special diet menus (on request) airport shuttle (additional charge) shared lounge/TV area Beachfront Evening entertainment Daily housekeeping parking on site Private parking kids' outdoor play equipment Kid meals Kid-friendly buffet Parking garage Wine/champagne Fruits airport pick up airport drop off coffee house on site sun loungers or beach chairs Sun umbrellas Swimming pool Beach Shuttle service Live sport events (broadcast) 24-hour security Key access Security alarm Smoke alarms CCTV in common areas CCTV outside property,"Enjoying a quiet location next to a private sandy beach, Hotel Oaz offers a swimming pool, a restaurant serving Mediterranean cuisine, and air-conditioned rooms with a balcony and satellite TV. Local buses leading to the centre of Durrës stop 150 metres away.

Oaz Hotel combines Alpine-style exterior architecture with modernly decorated interiors. The hotels multilingual staff can provide various tourist information, and free Wi-Fi is provided in the lounge areas.

Italian, Greek and Albanian cuisine can be sampled at the hotels elegant restaurant. The bar offers a selection of local and international drinks.

Guests take relaxing walks along the promenade by the sea or enjoy a variety of water sports facilities, which can be found just 100 metres from the hotel. Jet skis and pedal boats can be rented, while banana sailing and parasailing are available as well.

Buses take 15 minutes to get to the centre of Durrës, where you can visit ancient archaeological remains. It is 11 km from the hotel and can easily be accessed by car via State Road SH4.

Tirana Airport is 25 km away, while the capital city itself is at a distance of 45 km. When booking 5 rooms or more, different policies and additional supplements may apply.
Group Bookings for more than 20 people need to be confirmed by the Hotel."
Albania,Albanien,Sky Tower Hotel,FourStar,Deshmoret E 4 Shkurtit Nr. 5 1 1 Sky TowerTirana ,Smoke alarms Fire extinguishers Fruits airport pick up airport drop off coffee house on site Shuttle service 24-hour security Key card access Security alarm Parking Restaurant Room service meeting/banquet facilities Bar 24-hour front desk Terrace Non-smoking rooms Airport shuttle Business centre Laundry dry cleaning Family rooms breakfast in the room Ironing service Free parking internet services lift express check-in/check-out Safety Deposit Box Currency exchange Massage Karaoke Heating Fax/photocopying Luggage storage wifi Free WiFi Non-smoking throughout Air conditioning ATM/cash machine on site Sun terrace concierge service Entertainment staff nightclub/dj Private check-in/check-out shuttle service (additional charge) Special diet menus (on request) airport shuttle (additional charge) Lockers shared lounge/TV area Evening entertainment Daily housekeeping parking on site Private parking wifi available in all areas secured parking Parking garage Accessible parking Wine/champagne,"The stylish 4-star Sky Hotel Tirana is located a 10-minute walk from the major government institutions and from Skanderberg Square. It offers panoramic views over Tirana and free parking on site.

Each room is air-conditioned and comes with soft carpets, flat-screen TVs with cable and satellite channels and a bathroom equipped with bathrobes and slippers. Free Wi-fi is available in the entire hotel."
Albania,Albanien,Diplomat Hotel & Spa,FourStar,Blv. Bajram Curri nd 36 h1 Tirana ,Playground on site Spa services on site Turkish bath/Hammam Safe-deposit box at front desk Snack bar/deli Laundry facilities Dry cleaning/laundry service Newspapers in lobby (surcharge) Meeting rooms Free wired Internet WiFi (surcharge) Number of bars/lounges - 1 Arcade/game room In-room accessibility (in select rooms) Wheelchair accessible parking Parking onsite Internet access - wireless Full-service spa Tours/ticket assistance Luggage storage 24-hour front desk Breakfast available (surcharge) Sauna Steam room elevator Free self parking,"<p>HeadLine : Near Artificial Lake Park Playground</p><p>Location : With a stay at Diplomat Hotel & SPA in Tirana, you ll be within a 5-minute drive of Selman Stermasi Stadium and Artificial Lake of Tirana.  This 4-star hotel is 1.9 mi (3 km) from Ministry of Defense and 1.6 mi (2.6 km) from Skanderbeg Square.</p><p>Rooms : Make yourself at home in one of the 26 guestrooms featuring refrigerators and minibars. Wired and wireless Internet access is complimentary, and LCD televisions with cable programming provide entertainment. Private bathrooms with showers feature designer toiletries and hair dryers. Conveniences include safes and desks, and housekeeping is provided daily.</p><p>Dining : Enjoy international cuisine at Paris, a restaurant which features a bar/lounge, or stay in and take advantage of the room service (during limited hours). Buffet breakfasts are available daily from 7:00 AM to 10:00 AM for a fee.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards</li>  </ul></p><p>Special Instructions : Front desk staff will greet guests on arrival.</p>"
Albania,Albanien,Kruja Hotel,ThreeStar,Mine Peza Str. 1010 Tirana ,Barbecue grill(s) Number of bars/lounges - 1 24-hour front desk Meeting rooms Tours/ticket assistance Free self parking Dry cleaning/laundry service Free WiFi Computer station Safe-deposit box at front desk Free long-term parking Terrace Luggage storage Free RV  bus  truck parking Designated smoking areas Shared refrigerator Laundry facilities Accessible bathroom Airport transportation (surcharge) Garden Multilingual staff Fireplace in lobby Free newspapers in lobby,"<p>HeadLine : Near Orthodox Church of the Holy Evangelist</p><p>Location : With a stay at Hotel Kruja in Tirana, you ll be within a 10-minute walk of Orthodox Church of the Holy Evangelist and National Arts Gallery.  This hotel is 0.7 mi (1.2 km) from Ministry of Defense and 0.5 mi (0.8 km) from Martyrs  Cemetery.</p><p>Rooms : Make yourself at home in one of the 16 individually furnished guestrooms, featuring minibars and LED televisions. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Private bathrooms with showers feature rainfall showerheads and complimentary toiletries. Conveniences include phones, as well as safes and desks.</p><p>Dining : Enjoy a meal at the restaurant, or stay in and take advantage of the hotel s room service (during limited hours). Wrap up your day with a drink at the bar/lounge.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>Guests must contact this property in advance to reserve cribs/infant beds</li><li>Be prepared: check the latest COVID-19 travel requirements and measures in place for this destination before you travel.</li>  </ul></p><p>Special Instructions : This property offers transfers from the airport (surcharges may apply). Guests must contact the property with arrival details before travel, using the contact information on the booking confirmation. Front desk staff will greet guests on arrival.</p>"
Albania,Albanien,Stela,ThreeStar,Str. Dibra Tirane TIRANE ,Breakfast buffet Air conditioning in Restaurant Smoking area Restaurant Bar Café Currency exchange facilities Hotel safe Air conditioning in public areas Laundry service Room service Safe Individually adjustable air conditioning Minibar TV Hairdryer Shower Bathroom Visa MasterCard Hotel Set menu dinner Set menu lunch Continental Breakfast,"Hotel Stela designed so original, with modern equipment which perfectly combines elegance and simplicity, creating an exclusive Cosmopolitan atmosphere. In the heart of Tirana, positioned very close to Scanderbeg Square and the main location of business and commercial centers, Hotel Stela is ideal for your comfort. Each of the 9 Spacious and Tastefully selected Smart Rooms Are Welcoming, elegantly Furnished with Wooden floors And Fitted out with Air Conditioning, Personal Bath Or Shower, Satellite Tv, Mini Bar, Hair Dryer And Direct Dial Telephone , Free wireless High Speed Internet Access in All Guest Rooms With The Aim Of Your Complete Comfort."
Albania,Albanien,Hotel Haxhu,TwoStar,Rr. Qemal Stafa Nr 391 Tirana ,,
Albania,Albanien,Berati Hotel,ThreeStar,Rr. Veli Zaloshnja Berat ,Fire extinguishers use of cleaning chemicals that are effective against coronavirus linens  towels and laundry washed in accordance with local authority guidelines guest accommodation is disinfected between stays Smoke alarms Security alarm Key access 24-hour security Tour or class about local culture Pub crawls Outdoor furniture coffee house on site Fruits Wine/champagne Accessible parking Street parking secured parking Kid-friendly buffet Kid meals parking on site grocery deliveries Daily housekeeping minimarket on site shared lounge/TV area Lockers Special diet menus (on request) Private check-in/check-out Sun terrace Snack Bar ATM/cash machine on site designated smoking area Non-smoking throughout Free WiFi wifi Luggage storage Fax/photocopying Heating Packed lunches Currency exchange Safety Deposit Box express check-in/check-out internet services Free parking Ironing service breakfast in the room Family rooms Barber/beauty shop dry cleaning Laundry Non-smoking rooms Terrace Air conditioning 24-hour front desk Bar meeting/banquet facilities Room service Parking face masks for guests available thermometers for guests provided by property delivered food is securely covered breakfast takeaway containers guests have the option to cancel any cleaning services for their accommodation during their stay all plates  cutlery  glasses and other tableware have been sanitized property is cleaned by professional cleaning companies invoice provided screens or physical barriers placed between staff and guests in appropriate areas mobile app for room service physical distancing rules followed cashless payment available first aid kit available process in place to check health of guests hand sanitizer in guest accommodation and key areas shared stationery such as printed menus  magazines  pens  and paper removed staff follow all safety protocols as directed by local authorities food can be delivered to guest accommodation physical distancing in dining areas guest accommodation sealed after cleaning,"Hotel Berati is located in the historical centre of Berati, just a few minutes away from all major attractions. It offers a restaurant and bar that serves traditional meals, while free Wi-Fi and free parking are included.

Rooms are air-conditioned and fitted with simple furnishings, satellite TV and a wardrobe. Private bathroom provides a shower. Laundry and dry cleaning services are available upon request.

The closest supermarket can be found 20 metres away. Historic sights such as the Old Town and the The Lead Mosque can be reached in a 2-minute walk. The Berat Castle, dating back to the 13th century, can be found 500 metres away.

Guests can also find the Tomorri National Park 60 km away, while rafting on Osum River can be enjoyed 50 km from Berati Hotel. Local buses stop just a few steps away, while Tirana and the international airport are 110 km from the property. In response to Coronavirus (COVID-19), additional safety and sanitation measures are in effect at this property."
Albania,Albanien,Hotel Fieri,ThreeStar,Sheshi Nene Tereza Ne Qender Te Fierit.  ,Free Buffet Breakfast ATM/banking Terrace Free self parking Laundry facilities Number of coffee shops/cafes - 1 Snack bar/deli Wheelchair accessible parking In-room accessibility (in select rooms) Smoke-free property Safe-deposit box at front desk Number of bars/lounges - 1 Playground on site Free WiFi Free wired Internet 24-hour front desk Meeting rooms Business center Free breakfast Luggage storage Dry cleaning/laundry service,"<p>HeadLine : In Fier</p><p>Location : When you stay at Hotel Fieri in Fier, you ll be 13 minutes by car from Apollonia Archeological Park.  This hotel is 9.4 mi (15.2 km) from Nativity of the Virgin Ardenica Orthodox Monastery and 15.3 mi (24.6 km) from Seman Beach.</p><p>Rooms : Make yourself at home in one of the 48 guestrooms featuring refrigerators and flat-screen televisions. Complimentary wired and wireless Internet access keeps you connected, and cable programming provides entertainment. Bathrooms have showers and complimentary toiletries. Conveniences include safes, and housekeeping is provided daily.</p><p>Dining : Stop by the hotel s restaurant for lunch or dinner. Dining is also available at the coffee shop/cafe, and room service (during limited hours) is provided. Quench your thirst with your favorite drink at the bar/lounge. A complimentary buffet breakfast is included.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards; cash is not accepted</li>  </ul></p><p>Special Instructions : Front desk staff will greet guests on arrival.</p>"
Albania,Albanien,Nirvana Hotel,ThreeStar,"RR. KAVAJES 96/2, 96/2 TIRANA ",Breakfast buffet Photocopier Meeting room Conference room Restaurant Bar Garden Newspaper stand Currency exchange facilities Hotel safe Laundry service Room service Wake-up service TV Hairdryer Shower Bathroom Visa MasterCard Hotel,"The hotel is established only a few meters from the centre of Tirana. It is the ideal place for visitors who are business dealers as well as for those who want to visit capital city. Offers service in Bar & Restaurant with a very rich cuisine, where all the dishes are prepared with fresh and premium ingredients. Here you will find restaurant where you can enjoy special dishes of the Italian cuisine and traditional Albanian cuisine, accompanied with wines of quality. All the rooms are furnished with style."
Albania,Albanien,Palma,ThreeStar,Rr. Sami Frasheri 2 Tirana ,Parking meeting/banquet facilities 24-hour front desk Terrace Non-smoking rooms Family rooms Free parking internet services Heating wifi Free WiFi Air conditioning vending machine (drinks) shared lounge/TV area Daily housekeeping parking on site wifi available in all areas 24-hour security Smoke alarms CCTV in common areas CCTV outside property use of cleaning chemicals that are effective against coronavirus linens  towels and laundry washed in accordance with local authority guidelines guest accommodation is disinfected between stays physical distancing in dining areas food can be delivered to guest accommodation staff follow all safety protocols as directed by local authorities shared stationery such as printed menus  magazines  pens  and paper removed hand sanitizer in guest accommodation and key areas process in place to check health of guests first aid kit available physical distancing rules followed property is cleaned by professional cleaning companies all plates  cutlery  glasses and other tableware have been sanitized guests have the option to cancel any cleaning services for their accommodation during their stay,"One of the coziest hotels in Tirana, built in 1999. Location: 5 minutes walking distance from the Grand Park with the artificial lake and the famous lively ""Bllok"" Area with its posh coffee shops, pubs and restaurants. Located in Tirana, Hotel Palma is a 19-minute walk from the National Arts Gallery. The hotel offers free WiFi access, a 24-hour front desk and shared living area with a TV. Free breakfast can be enjoyed on site.

All rooms feature air conditioning, a balcony and cable TV. The bathroom is complete with a bath, free toiletries and a hairdryer.

Vending machines for snacks and drinks are available at the reception area. The breakfast room features tiled floors.

Hotel Palma is 1.3 km from Skenderberg Square and 1.4 km from the National Theatre of Opera and Ballet. Tirana Airport is 14 km away. Please inform Hotel Palma in advance of your expected arrival time. You can use the Special Requests box when booking, or contact the property directly with the contact details provided in your confirmation.
Guests are required to show a photo identification and credit card upon check-in. Please note that all Special Requests are subject to availability and additional charges may apply."
Albania,Albanien,Hotel Jolly,ThreeStar,Avni Rustemi Square 200 meters from Skenderbej SquareTirana ,Dry cleaning/laundry service Airport transportation (surcharge) Luggage storage Free breakfast Express check-out Porter/bellhop 24-hour front desk Free WiFi Safe-deposit box at front desk Smoke-free property Laundry facilities Free newspapers in lobby Tours/ticket assistance Accessible bathroom (in select rooms) Free self parking Concierge services Hair salon ATM/banking,"<p>HeadLine : Near Statue of the Unknown Partisan</p><p>Location : With a stay at Hotel Jolly in Tirana, you ll be within a 5-minute walk of Statue of the Unknown Partisan and Toptani Shopping Center.  This hotel is 1.1 mi (1.7 km) from Ministry of Defense and 1 mi (1.6 km) from Skanderbeg Square.</p><p>Rooms : Make yourself at home in one of the 14 guestrooms featuring minibars and flat-screen televisions. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Bathrooms have showers and hair dryers. Conveniences include safes and desks, and housekeeping is provided daily.</p><p>Dining : Take advantage of the hotel s room service. A complimentary breakfast is included.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card, debit card, or cash deposit may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards</li><li>Safety features at this property include a carbon monoxide detector, a fire extinguisher, a smoke detector, a security system, a first aid kit, and window guards</li>  </ul></p><p>Special Instructions : Front desk staff will greet guests on arrival. At check-in, guests must provide either a negative COVID-19 test result or a record of full COVID-19 vaccination. The negative COVID-19 test result requirement applies to all guests aged 18 and up, and test must have been administered no more than 48 hours prior to check-in. COVID-19 vaccination record requirement applies to all guests aged 18 and up; guests must have received complete vaccination at least 14 days prior to check-in.</p>"
Albania,Albanien,Kristal Hotel,ThreeStar,Rruga Taulantia Lgj. Bb Durres ,Fruits airport pick up airport drop off Parking Restaurant Pets allowed Bar Terrace Non-smoking rooms Airport shuttle Laundry Family rooms breakfast in the room Ironing service Free parking internet services Currency exchange Soundproof rooms Heating Fax/photocopying Luggage storage wifi Free WiFi Air conditioning designated smoking area Snack Bar Special diet menus (on request) airport shuttle (additional charge) Beachfront wifi available in all areas Street parking Wine/champagne linens  towels and laundry washed in accordance with local authority guidelines guest accommodation sealed after cleaning staff follow all safety protocols as directed by local authorities Outdoor furniture Beach Happy hour Key access Fire extinguishers,"Located 100 metres from the centre of Durrës, Hotel Kristal is set just 20 metres from the beach. It offers a bar and a restaurant that served traditional Albanian dishes. Free Wi-Fi and parking are provided.

All rooms are fitted with air-conditioning, cable TV and a small fridge. Private bathroom provides a shower and hairdryer, while the rooms also offer a balcony with a view of the sea.

Rooms service, laundry and ironing facilities, as well as currency exchange can be found on-site. The restaurant offers a spacious terrace with parasols.

Guests can find numerous other restaurants, bars and shops in the centre of Durrës. The nearest grocery store is just 20 metres away. The Durrës Amphitheatre and the Venetian Tower can be visited just 100 metres away.

Main Bus Station is 1.5 km from the property, while the Ferry Port is 1 km away. Tirana Airport can be reached in 20 km. Please inform Hotel Kristal in advance of your expected arrival time. You can use the Special Requests box when booking, or contact the property directly with the contact details provided in your confirmation.
In response to Coronavirus (COVID-19), additional safety and sanitation measures are in effect at this property."
